Teff,Lstar_Lsun
7.870313159999999698e+03,5.500000000000000331e-04
7.845163059999998950e+03,3.948550000000000004e+00
7.836779690000000301e+03,3.203849999999999643e+00
7.820012950000000274e+03,1.262455500000000086e+02
7.803246219999999994e+03,9.615755000000000052e+01
7.820012950000000274e+03,8.781575000000000841e+01
7.820012950000000274e+03,8.220725000000000193e+01
7.771109979999999268e+03,5.299350000000000449e+00
7.820012950000000274e+03,2.746599999999999930e+00
7.803246219999999994e+03,3.347949999999999982e+00
7.803246219999999994e+03,2.933949999999999392e+00
7.786479479999999967e+03,1.181826000000000079e+02
7.786479479999999967e+03,8.220725000000000193e+01
7.763724629999999706e+03,6.872455000000000780e+01
7.786479479999999967e+03,4.217950000000000088e+00
7.786479479999999967e+03,2.613949999999999996e+00
7.761329380000000128e+03,1.088241999999999905e+02
7.769712749999999687e+03,3.403650000000000286e+00
7.752946009999999660e+03,9.856704999999999472e+01
7.702645809999999074e+03,4.777949999999999697e+00
7.752946009999999660e+03,4.359449999999999825e+00
7.752946009999999660e+03,4.081000000000000405e+00
7.744562640000001011e+03,2.447000000000000064e+00
7.752946009999999660e+03,6.500000000000000786e-04
7.752946009999999660e+03,5.000000000000000104e-04
7.736179279999999380e+03,1.488923000000000059e+02
7.736179279999999380e+03,1.181826000000000079e+02
7.736179279999999380e+03,9.076194999999999879e+01
7.736179279999999380e+03,7.953874999999999318e+01
7.691467979999999443e+03,6.477490000000000236e+01
7.736179279999999380e+03,3.757849999999999913e+00
7.730590369999999893e+03,3.347949999999999982e+00
7.736179279999999380e+03,2.838750000000000107e+00
7.708234720000000380e+03,1.002068500000000029e+02
7.719412540000000263e+03,4.359449999999999825e+00
7.691467979999999443e+03,8.976905000000000712e+01
7.702645809999999074e+03,7.695689999999999031e+01
7.702645809999999074e+03,4.081000000000000405e+00
7.702645809999999074e+03,2.933949999999999392e+00
7.702645809999999074e+03,2.180099999999999927e+00
7.685879069999999956e+03,3.460300000000000153e+00
7.660728970000000118e+03,1.488923000000000059e+02
7.660728970000000118e+03,1.143463500000000010e+02
7.652345599999999649e+03,1.035687500000000085e+02
7.649950350000000071e+03,3.134149999999999991e+00
7.635578859999999622e+03,1.304809999999999945e+02
7.627195499999999811e+03,8.357484999999999786e+01
7.635578859999999622e+03,7.569755000000000678e+01
7.635578859999999622e+03,5.179319999999999879e+01
7.635578859999999622e+03,3.757849999999999913e+00
7.635578859999999622e+03,2.253249999999999975e+00
7.595338700000000244e+03,6.189585000000000292e+01
7.618812129999999343e+03,2.506025000000000347e+01
7.618812129999999343e+03,1.328950000000000076e+00
7.618812129999999343e+03,8.499999999999999526e-04
7.618812129999999343e+03,5.500000000000000331e-04
7.596456479999999829e+03,1.002068500000000029e+02
7.602045390000000225e+03,3.757849999999999913e+00
7.585278659999999036e+03,8.496524999999999750e+01
7.560128550000000359e+03,7.569755000000000678e+01
7.585278659999999036e+03,5.179319999999999879e+01
7.585278659999999036e+03,4.538869999999999294e+01
7.585278659999999036e+03,3.032399999999999984e+00
7.585278659999999036e+03,2.746599999999999930e+00
7.585278659999999036e+03,1.419599999999999973e+00
7.560128550000000359e+03,1.241796499999999810e+02
7.568511919999999918e+03,6.856274999999999409e+01
7.568511919999999918e+03,5.718294999999999106e+01
7.551745190000000548e+03,9.856704999999999472e+01
7.551745190000000548e+03,5.353085000000000093e+01
7.534978449999999611e+03,2.613949999999999996e+00
7.518211709999999584e+03,1.262455500000000086e+02
7.505636659999999210e+03,9.001625000000001364e+01
7.518211709999999584e+03,3.977615000000000123e+01
7.509828349999999773e+03,2.406950000000000145e+00
7.518211709999999584e+03,9.499999999999998897e-04
7.518211709999999584e+03,8.000000000000000383e-04
7.518211709999999584e+03,6.999999999999998845e-04
7.501444979999999305e+03,5.813424999999999443e+01
7.501444979999999305e+03,2.657449999999999868e+00
7.476294879999999466e+03,1.035687500000000085e+02
7.445555859999999484e+03,4.691150000000000375e+01
7.451144769999999880e+03,1.567349999999999799e+00
7.434378040000000510e+03,4.248985000000000412e+01
7.409227930000000015e+03,6.210040000000000049e+01
7.417611299999999574e+03,5.179319999999999879e+01
7.417611299999999574e+03,2.746599999999999930e+00
7.417611299999999574e+03,5.999999999999999474e-04
7.400844570000000203e+03,4.391539999999999822e+01
7.400844570000000203e+03,2.933949999999999392e+00
7.400844570000000203e+03,2.180099999999999927e+00
7.372900009999999384e+03,5.236605000000000132e+01
7.377371140000000196e+03,2.588200000000000056e+00
7.375694459999999708e+03,1.145549999999999846e+00
7.367311090000000149e+03,1.181826000000000079e+02
7.367311090000000149e+03,4.391539999999999822e+01
7.367311090000000149e+03,2.506025000000000347e+01
7.350544359999998960e+03,6.856274999999999409e+01
7.342160990000000311e+03,4.179455000000000098e+01
7.275469420000000355e+03,1.752649999999999864e+01
7.350544359999998960e+03,2.328849999999999643e+00
7.350544359999998960e+03,7.499999999999999072e-04
7.350544359999998960e+03,5.999999999999999474e-04
7.333777620000000752e+03,5.718294999999999106e+01
7.333777620000000752e+03,1.527625000000000099e+01
7.300244150000000445e+03,2.859635000000000105e+01
7.300244150000000445e+03,2.303350000000000009e+00
7.317010890000000472e+03,1.100000000000000066e-03
7.291860779999999977e+03,7.953874999999999318e+01
7.291860779999999977e+03,4.248985000000000412e+01
7.283477420000000166e+03,2.487699999999999800e+00
7.291860779999999977e+03,1.818249999999999922e+00
7.266710680000000139e+03,6.108419999999999561e+01
7.258327309999999670e+03,5.094565000000000055e+01
7.266710680000000139e+03,3.723579999999999757e+01
7.266710680000000139e+03,3.485764999999999958e+01
7.266710680000000139e+03,1.674249999999999794e+00
7.249943940000001021e+03,4.391539999999999822e+01
7.224793840000000273e+03,2.072915000000000063e+01
7.249943940000001021e+03,2.109300000000000175e+00
7.233177209999999832e+03,2.609174499999999739e+02
7.233177209999999832e+03,7.695689999999999031e+01
7.224793840000000273e+03,5.624719999999999942e+01
7.233177209999999832e+03,2.506025000000000347e+01
7.233177209999999832e+03,1.527625000000000099e+01
7.224793840000000273e+03,2.487699999999999800e+00
7.233177209999999832e+03,1.054850000000000065e+00
7.216410470000000714e+03,4.248985000000000412e+01
7.216410470000000714e+03,3.723579999999999757e+01
7.216410470000000714e+03,1.674249999999999794e+00
7.216410470000000714e+03,9.243999999999998884e-01
7.216410470000000714e+03,5.500000000000000331e-04
7.199643740000000435e+03,2.928616000000000099e+02
5.212145620000000235e+03,2.632346500000000447e+02
7.199643740000000435e+03,7.695689999999999031e+01
7.199643740000000435e+03,4.538869999999999294e+01
7.170900759999999536e+03,1.571450000000000102e+01
7.199643740000000435e+03,2.180099999999999927e+00
7.199643740000000435e+03,1.164599999999999858e+00
7.182876999999999498e+03,3.287167000000000030e+02
7.182876999999999498e+03,9.076194999999999879e+01
7.182876999999999498e+03,3.723579999999999757e+01
7.182876999999999498e+03,2.676999999999999957e+01
7.177288090000000921e+03,2.901849999999999596e+00
7.182876999999999498e+03,1.516450000000000076e+00
7.182876999999999498e+03,5.000000000000000104e-04
7.166110270000000128e+03,3.372615000000000407e+01
7.132576799999999821e+03,2.607254999999999967e+01
7.166110270000000128e+03,1.164599999999999858e+00
7.149343530000000101e+03,2.363249000000000137e+02
7.149343530000000101e+03,4.391539999999999822e+01
7.143754620000000614e+03,2.269825000000000159e+01
7.149343530000000101e+03,1.467249999999999943e+00
7.132576799999999821e+03,3.317425000000000068e+01
7.097366649999999936e+03,1.874434999999999718e+01
7.132576799999999821e+03,1.848499999999999810e+00
7.132576799999999821e+03,1.373550000000000049e+00
7.107426690000000235e+03,2.037130500000000097e+02
7.107426690000000235e+03,1.173185000000000144e+01
7.107426690000000235e+03,1.567349999999999799e+00
7.082276590000000397e+03,5.179319999999999879e+01
7.082276590000000397e+03,3.662644999999999840e+01
7.082276590000000397e+03,2.124854999999999805e+01
7.082276590000000397e+03,1.631850000000000023e+01
7.041557370000000446e+03,1.457284999999999897e+01
7.082276590000000397e+03,1.730450000000000044e+00
7.082276590000000397e+03,1.020599999999999952e+00
7.065509850000000370e+03,2.928616000000000099e+02
7.065509850000000370e+03,5.532675000000000409e+01
7.065509850000000370e+03,4.391539999999999822e+01
7.065509850000000370e+03,1.338729999999999976e+01
7.048743120000000090e+03,4.111064999999999969e+01
7.048743120000000090e+03,3.317425000000000068e+01
7.048743120000000090e+03,1.743179999999999907e+01
7.025269690000000992e+03,1.295270000000000188e+01
7.048743120000000090e+03,5.500000000000000331e-04
7.023593009999999595e+03,3.813399499999999875e+02
7.031976380000000063e+03,2.307584999999999908e+01
7.005149609999999484e+03,1.138854999999999862e+01
7.031976380000000063e+03,1.028114999999999846e+01
7.015209649999999783e+03,1.580300000000000038e+00
7.015209649999999783e+03,2.363249000000000137e+02
7.015209649999999783e+03,3.662644999999999840e+01
7.015209649999999783e+03,1.956595000000000084e+01
7.009620729999999639e+03,1.631850000000000023e+01
7.015209649999999783e+03,1.126800000000000024e+00
6.998442909999999756e+03,2.787183499999999867e+02
6.998442909999999756e+03,5.179319999999999879e+01
6.998442909999999756e+03,1.730450000000000044e+00
6.981676179999999476e+03,3.750996499999999969e+02
6.981676179999999476e+03,2.524480000000000075e+02
6.981676179999999476e+03,1.035687500000000085e+02
6.981676179999999476e+03,4.248985000000000412e+01
6.974969479999999749e+03,2.330539999999999878e+01
6.981676179999999476e+03,9.624549999999999272e+00
6.981676179999999476e+03,1.164599999999999858e+00
6.964909440000000359e+03,2.928616000000000099e+02
6.964909440000000359e+03,7.953874999999999318e+01
6.964909440000000359e+03,1.801659999999999684e+01
6.929699290000000474e+03,1.406660000000000110e+01
6.956526069999999891e+03,1.593400000000000150e+00
6.964909440000000359e+03,1.467249999999999943e+00
6.964909440000000359e+03,1.020599999999999952e+00
6.948142700000000332e+03,3.629238000000000284e+02
6.948142700000000332e+03,1.605144999999999911e+01
6.948142700000000332e+03,1.212545000000000073e+01
6.922992599999999584e+03,9.312099999999999156e+00
6.948142700000000332e+03,5.999999999999999474e-04
6.948142700000000332e+03,5.500000000000000331e-04
6.922992599999999584e+03,8.781575000000000841e+01
6.905028240000000551e+03,1.156714999999999982e+01
6.922992599999999584e+03,1.028114999999999846e+01
6.897842499999999745e+03,4.848534999999999684e+01
6.892253590000000258e+03,2.172119999999999962e+01
6.897842499999999745e+03,1.893084999999999951e+01
6.897842499999999745e+03,1.714654999999999774e+01
6.881075759999999718e+03,3.876840500000000134e+02
6.881075759999999718e+03,6.856274999999999409e+01
6.881075759999999718e+03,2.955574999999999974e+01
6.881075759999999718e+03,1.338729999999999976e+01
6.881075759999999718e+03,1.702099999999999946e+00
6.864309029999999439e+03,2.696710999999999672e+02
6.864309029999999439e+03,2.524480000000000075e+02
6.864309029999999439e+03,1.801659999999999684e+01
6.864309029999999439e+03,1.028114999999999846e+01
6.847542290000000321e+03,8.434400000000000119e+00
6.847542290000000321e+03,7.092749999999999666e+00
6.845679320000000189e+03,1.483449999999999935e+00
6.864309029999999439e+03,1.164599999999999858e+00
6.847542290000000321e+03,3.629238000000000284e+02
6.847542290000000321e+03,7.953874999999999318e+01
6.836364470000000438e+03,1.989150000000000063e+01
6.847542290000000321e+03,1.527625000000000099e+01
6.847542290000000321e+03,9.467049999999998633e+00
6.847542290000000321e+03,1.264750000000000041e+00
6.847542290000000321e+03,5.452000000000000179e-01
6.847542290000000321e+03,8.000000000000000383e-04
6.830775550000000294e+03,3.977615000000000123e+01
6.830775550000000294e+03,1.116530000000000022e+01
6.814008820000000014e+03,9.380695000000000050e+01
6.805625449999999546e+03,4.464594999999999914e+01
6.814008820000000014e+03,2.506025000000000347e+01
6.797242079999999987e+03,1.284629999999999939e+01
6.814008820000000014e+03,9.009850000000000136e+00
6.814008820000000014e+03,1.818249999999999922e+00
6.814008820000000014e+03,5.824000000000000288e-01
6.814008820000000014e+03,5.000000000000000104e-04
6.797242079999999987e+03,2.955574999999999974e+01
6.797242079999999987e+03,9.624549999999999272e+00
6.783269800000000032e+03,7.939300000000000246e+00
6.771329859999999826e+03,1.289649999999999963e+00
6.797242079999999987e+03,1.020599999999999952e+00
6.797242079999999987e+03,9.554000000000000270e-01
6.780475349999999708e+03,6.856274999999999409e+01
6.780475349999999708e+03,6.313355000000000672e+01
6.780475349999999708e+03,1.924579999999999913e+01
6.758119700000000194e+03,1.631850000000000023e+01
6.780475349999999708e+03,1.116530000000000022e+01
6.757001920000000609e+03,1.034925000000000139e+01
6.760355270000000019e+03,7.104499999999999815e+00
6.780475349999999708e+03,1.467249999999999943e+00
6.763708609999999680e+03,1.488923000000000059e+02
6.763708609999999680e+03,2.424680000000000035e+01
6.738558509999999842e+03,3.077225499999999556e+02
6.738558509999999842e+03,3.977615000000000123e+01
6.738558509999999842e+03,1.924579999999999913e+01
6.738558509999999842e+03,1.430060000000000109e+01
6.738558509999999842e+03,1.338729999999999976e+01
6.730175140000000283e+03,1.499849999999999905e+00
6.738558509999999842e+03,1.054850000000000065e+00
6.725983459999999468e+03,8.582499999999999574e-01
6.713408409999999094e+03,2.286537000000000148e+02
6.713408409999999094e+03,1.181826000000000079e+02
6.705025039999999535e+03,1.274075000000000024e+01
6.713408409999999094e+03,1.264750000000000041e+00
6.696641669999999976e+03,6.744079999999999586e+01
6.696641669999999976e+03,6.108419999999999561e+01
6.696641669999999976e+03,3.317425000000000068e+01
6.696641669999999976e+03,2.424680000000000035e+01
6.696641669999999976e+03,1.743179999999999907e+01
6.696641669999999976e+03,1.478040000000000020e+01
6.696641669999999976e+03,1.383639999999999937e+01
6.696641669999999976e+03,5.824000000000000288e-01
6.696641669999999976e+03,5.500000000000000331e-04
6.679874929999999949e+03,1.875818500000000029e+02
6.679874929999999949e+03,1.070434000000000054e+02
6.679874929999999949e+03,9.856704999999999472e+01
6.671491570000000138e+03,4.769190000000000396e+01
6.679874929999999949e+03,4.391539999999999822e+01
6.655922459999999774e+03,5.364300000000000956e+00
6.663108199999999670e+03,3.287167000000000030e+02
6.663108199999999670e+03,3.077225499999999556e+02
6.663108199999999670e+03,2.609174499999999739e+02
6.663108199999999670e+03,5.532675000000000409e+01
6.654724830000000111e+03,1.743179999999999907e+01
6.663108199999999670e+03,1.295270000000000188e+01
6.646341460000000552e+03,9.545450000000000657e+00
6.663108199999999670e+03,7.151550000000000296e+00
6.651930379999999786e+03,6.267199999999998994e+00
6.648437310000000252e+03,1.159799999999999942e+00
6.646341460000000552e+03,1.590503500000000088e+02
6.621191359999999804e+03,1.893084999999999951e+01
6.646341460000000552e+03,1.527625000000000099e+01
6.629574729999999363e+03,3.750996499999999969e+02
6.606101300000000265e+03,2.210684999999999789e+01
6.629574729999999363e+03,1.383639999999999937e+01
6.629574729999999363e+03,7.391449999999998965e+00
6.612807990000000245e+03,3.287167000000000030e+02
6.612807990000000245e+03,2.286537000000000148e+02
6.612807990000000245e+03,3.602709999999999724e+01
6.612807990000000245e+03,1.478040000000000020e+01
6.582068980000000010e+03,5.313949999999999285e+00
6.604424620000000687e+03,1.003900000000000015e+00
6.612807990000000245e+03,4.000000000000000192e-04
6.596041259999999966e+03,3.511431500000000483e+02
6.596041259999999966e+03,1.181826000000000079e+02
6.596041259999999966e+03,5.718294999999999106e+01
6.596041259999999966e+03,1.338729999999999976e+01
6.596041259999999966e+03,1.173185000000000144e+01
